name,team,total_points,position,goals_scored,assists,clean_sheets,yellow_cards,red_cards,goals_conceded,own_goals,penalties_missed,penalties_saved,saves,bonus_points
Kieran_Gibbs,All Teams,45,DEF,0,1,6,3,0,3,0,0,0,0,3
Luke_Shaw,All Teams,45,DEF,0,3,4,1,0,6,0,0,0,0,4
Yannick_Bolasie,All Teams,45,MID,1,4,3,3,0,14,0,0,0,0,3
Gabriel Armando_de Abreu,All Teams,45,DEF,0,0,5,6,0,18,0,0,0,0,2
Pablo_Zabaleta,All Teams,45,DEF,1,1,2,2,0,18,0,0,0,0,5
Angelo_Ogbonna,All Teams,45,DEF,0,0,4,2,0,31,0,0,0,0,2
Oumar_Niasse,All Teams,44,FWD,4,1,2,3,1,30,0,0,0,0,3
Andrew_Surman,All Teams,44,MID,0,1,4,1,1,38,0,0,0,0,0
Ragnar_Klavan,All Teams,43,DEF,0,0,3,3,0,19,0,0,0,0,4
Moussa_Sissoko,All Teams,43,MID,0,3,4,3,0,5,0,0,0,0,0
Kamil_Grosicki,All Teams,43,MID,0,5,3,1,0,27,0,0,0,0,0
Stefano_Okaka,All Teams,43,FWD,4,0,2,5,0,23,0,0,0,0,3
Duncan_Watmore,All Teams,43,MID,0,5,2,1,0,20,0,0,0,0,1
Roberto_Pereyra,All Teams,43,MID,2,3,3,2,1,17,0,0,0,0,2
Michael_Carrick,All Teams,42,MID,0,0,5,2,0,14,0,0,0,0,0
Luka_Milivojevic,All Teams,42,MID,2,0,5,4,0,16,0,0,0,0,3
Adama_Diomande,All Teams,42,FWD,2,0,2,1,0,29,0,0,0,0,2
Andy_King,All Teams,41,MID,1,0,1,4,0,26,0,0,0,0,1
Sung-yueng_Ki,All Teams,41,MID,0,1,4,3,0,28,0,0,0,0,0
Ilkay_Gündogan,All Teams,41,MID,3,1,3,0,0,8,0,0,0,0,2
Sofiane_Boufal,All Teams,40,MID,1,1,3,5,0,22,0,0,0,0,1
Joe_Ledley,All Teams,40,MID,1,1,2,1,0,26,0,0,0,0,1
Sebastian_Larsson,All Teams,40,MID,0,3,3,4,1,35,0,0,0,0,0
Jordan_Ayew,All Teams,39,FWD,1,4,5,1,0,7,0,0,0,0,2
Odion_Ighalo,All Teams,39,FWD,1,1,2,1,0,29,0,0,0,0,2
Robbie_Brady,All Teams,39,MID,1,3,1,1,0,11,0,0,0,0,4
Ahmed_Musa,All Teams,39,FWD,2,0,1,1,0,20,0,0,0,0,5
Santiago_Cazorla,All Teams,38,MID,2,2,4,2,0,5,0,0,0,0,5
Juan_Zuñiga,All Teams,38,DEF,1,1,1,1,0,15,0,0,0,0,2
Curtis_Davies,All Teams,38,DEF,0,2,1,4,0,53,1,0,0,0,3
Jordy_Clasie,All Teams,38,MID,1,1,2,3,0,15,0,0,0,0,3
Edimilson_Fernandes,All Teams,38,MID,0,1,3,4,0,18,0,0,0,0,0
Abdoulaye_Doucouré,All Teams,38,MID,1,0,4,4,0,32,0,0,0,0,0
Javier_Manquillo,All Teams,38,DEF,1,0,2,2,0,28,0,0,0,0,0
Pierre-Emile_Højbjerg,All Teams,38,MID,0,0,6,2,0,16,0,0,0,0,0
Jack_Rodwell,All Teams,38,MID,0,1,2,4,0,32,0,0,0,0,1
Manolo_Gabbiadini,All Teams,38,FWD,4,1,3,1,0,12,0,1,0,0,4
Lazar_Markovic,All Teams,37,MID,2,0,5,4,0,15,0,0,0,0,2
Danny_Welbeck,All Teams,37,FWD,2,2,3,0,0,11,0,0,0,0,0
Joey_Barton,All Teams,37,MID,1,2,4,4,0,16,0,0,0,0,0
Morgan_Schneiderlin,All Teams,37,MID,1,0,5,2,0,14,0,0,0,0,1
Bradley_Guzan,All Teams,36,GK,0,0,3,0,0,17,0,0,0,37,3
Jordon_Ibe,All Teams,36,MID,0,0,3,0,0,22,0,0,0,0,0
Ramadan_Sobhi,All Teams,36,MID,0,2,5,2,0,11,0,0,0,0,1
Christian_Kabasele,All Teams,35,DEF,2,0,1,1,0,15,0,0,0,0,1
Mamadou_Sakho,All Teams,35,DEF,0,0,4,0,0,6,0,0,0,0,6
Bernardo_Espinosa Zúñiga,All Teams,35,DEF,0,0,4,2,0,13,0,0,0,0,3
Arthur_Masuaku,All Teams,34,DEF,0,1,3,1,0,24,0,0,0,0,7
Modou_Barrow,All Teams,34,FWD,0,2,4,1,0,23,0,0,0,0,0
Vito_Mannone,All Teams,34,GK,0,0,2,0,0,19,0,0,0,41,6
Marc_Muniesa,All Teams,34,DEF,1,0,3,2,0,7,0,0,0,0,3
Alfred_N'Diaye,All Teams,34,MID,1,0,4,7,0,30,0,0,0,0,2
David_Meyler,All Teams,33,MID,1,0,2,2,0,23,0,0,0,0,0
Rob_Holding,All Teams,32,DEF,0,0,4,3,0,8,0,0,0,0,3
Borja_Bastón,All Teams,32,FWD,1,2,1,0,0,11,0,0,0,0,1
Leon_Britton,All Teams,32,MID,0,0,5,3,0,24,0,0,0,0,0
David_Marshall,All Teams,32,GK,0,0,0,0,0,44,1,0,0,63,0
Loris_Karius,All Teams,32,GK,0,0,3,0,0,12,0,0,0,20,0
Håvard_Nordtveit,All Teams,31,MID,0,1,3,2,0,20,0,0,0,0,0
Daniel_Ayala,All Teams,31,DEF,1,0,3,3,0,16,0,0,0,0,0
Wahbi_Khazri,All Teams,31,MID,1,0,1,6,0,21,0,0,0,0,3
Craig_Cathcart,All Teams,31,DEF,0,1,2,3,0,21,0,0,0,0,3
Cuco_Martina,All Teams,31,DEF,0,0,3,0,0,6,0,0,0,0,5
Bojan_Krkic,All Teams,30,MID,3,0,0,1,0,12,0,1,0,0,4
Harry_Winks,All Teams,30,MID,1,1,0,1,0,6,0,0,0,0,0
Stephen_Kingsley,All Teams,29,DEF,0,0,3,0,0,20,0,0,0,0,2
Bryan_Oviedo,All Teams,29,MID,0,0,3,4,0,26,0,0,0,0,0
Wilfried_Bony,All Teams,29,FWD,2,0,3,1,0,12,0,0,0,0,3
Sam_Byram,All Teams,29,DEF,0,1,3,5,1,27,0,0,0,0,2
Erik_Lamela,All Teams,28,MID,1,1,4,1,0,2,0,1,0,0,4
Grant_Leadbitter,All Teams,28,MID,1,0,3,1,0,12,0,0,0,0,1
Isaac_Success,All Teams,28,MID,1,1,1,2,0,9,0,0,0,0,0
Yohan_Benalouane,All Teams,27,DEF,0,0,4,4,0,15,0,0,0,0,0
Phil_Bardsley,All Teams,27,DEF,0,0,3,4,1,17,0,0,0,0,0
Dieumerci_Mbokani,All Teams,27,FWD,0,2,3,0,0,16,0,0,0,0,0
Ashley_Young,All Teams,26,MID,0,1,4,2,0,6,0,0,0,0,1
Ryan_Mason,All Teams,26,MID,1,0,0,4,0,27,0,0,0,0,0
Saido_Berahino,All Teams,26,FWD,0,0,4,1,0,13,0,0,0,0,0
Mohamed_Elneny,All Teams,26,MID,0,1,3,1,0,9,0,0,0,0,0
Adlène_Guédioura,All Teams,26,MID,0,1,0,2,0,20,0,0,0,0,0
Angel_Rangel,All Teams,26,DEF,1,0,1,1,0,24,0,0,0,0,1
Luciano_Narsingh,All Teams,25,MID,0,3,1,0,0,8,0,0,0,0,0
Viktor_Fischer,All Teams,25,MID,0,3,1,0,0,6,0,0,0,0,0
Chung-yong_Lee,All Teams,24,MID,0,1,2,0,0,13,0,0,0,0,0
Papy_Djilobodji,All Teams,24,DEF,0,0,2,4,1,35,0,0,0,0,0
Leonardo_Ulloa,All Teams,24,FWD,1,0,2,0,0,5,0,0,0,0,1
Giannelli_Imbula,All Teams,24,MID,0,1,2,1,0,20,1,0,0,0,1
Shaun_Maloney,All Teams,24,MID,1,2,1,0,0,7,0,0,0,0,2
James_McCarthy,All Teams,23,MID,1,1,0,2,0,10,0,0,0,0,0
Jonathan_Calleri,All Teams,23,FWD,1,0,3,0,0,4,0,0,0,0,0
Branislav_Ivanovic,All Teams,23,DEF,0,1,1,2,0,9,0,0,0,0,2
James_Tarkowski,All Teams,23,DEF,0,0,1,1,0,11,0,0,0,0,0
Sergio_Romero,All Teams,23,GK,0,0,2,0,0,0,0,0,1,10,3
Sam_McQueen,All Teams,23,MID,0,1,1,0,0,9,0,0,0,0,0
Aaron_Lennon,All Teams,22,MID,0,1,2,0,0,5,0,0,0,0,0
Neil_Taylor,All Teams,22,DEF,0,1,2,1,0,26,0,0,0,0,0
Rudy_Gestede,All Teams,21,FWD,1,0,1,3,0,12,0,0,0,0,0
Patrick_Bamford,All Teams,21,FWD,1,0,0,1,0,8,0,0,0,0,2
Donald_Love,All Teams,21,DEF,0,1,1,1,0,11,0,0,0,0,1
Jordi_Amat,All Teams,21,DEF,0,0,2,5,0,36,0,0,0,0,0
John_Terry,All Teams,21,DEF,1,0,1,1,0,9,0,0,0,0,0
Jack_Butland,All Teams,20,GK,0,0,2,0,0,8,0,0,0,17,2
Markus_Henriksen,All Teams,20,MID,0,0,0,1,0,13,0,0,0,0,0
Lucas_Pérez,All Teams,20,FWD,1,1,1,0,0,2,0,0,0,0,0
Steve_Mandanda,All Teams,19,GK,0,0,0,0,0,17,0,0,0,24,0
Jay_Fulton,All Teams,19,MID,0,0,3,2,0,15,0,0,0,0,0
Benjamin_Chilwell,All Teams,19,DEF,1,0,1,2,0,18,0,0,0,0,0
Jefferson_Montero,All Teams,18,MID,0,1,0,0,0,9,0,0,0,0,0
Connor_Wickham,All Teams,18,FWD,2,0,0,1,0,6,0,0,0,0,0
Evandro_Goebel,All Teams,18,MID,0,0,3,1,0,10,0,0,0,0,0
Fernando Francisco_Reges,All Teams,18,MID,0,0,1,3,0,10,0,0,0,0,1
Dominic_Calvert-Lewin,All Teams,17,FWD,1,0,0,1,0,7,0,0,0,0,1
Lewis_Cook,All Teams,17,MID,0,2,1,1,0,7,0,0,0,0,1
Oscar_dos Santos Emboaba Junior,All Teams,17,MID,0,1,1,1,0,6,0,0,0,0,0
Ron-Robert_Zieler,All Teams,17,GK,0,0,1,0,0,16,0,0,0,18,0
Michel_Vorm,All Teams,17,GK,0,0,2,0,0,2,0,0,0,7,0
Darron_Gibson,All Teams,17,MID,0,0,1,4,0,12,0,0,0,0,0
Mike_van der Hoorn,All Teams,16,DEF,1,0,1,1,0,20,0,0,0,0,0
Ashley_Fletcher,All Teams,16,FWD,0,0,0,2,0,13,0,0,0,0,0
Ademola_Lookman,All Teams,16,MID,1,0,1,0,0,2,0,0,0,0,0
Fraizer_Campbell,All Teams,16,FWD,1,0,0,0,0,4,0,0,0,0,0
Ibrahim_Afellay,All Teams,15,MID,0,0,0,0,0,5,0,0,0,0,0
Alberto_Moreno,All Teams,15,DEF,0,1,0,1,0,7,0,0,0,0,1
Steven_Pienaar,All Teams,15,MID,0,0,2,5,1,13,0,0,0,0,0
Adrian_Mariappa,All Teams,15,DEF,0,0,1,0,0,13,0,0,0,0,3
Kurt_Zouma,All Teams,15,DEF,0,1,0,0,0,8,0,0,0,0,3
Lys_Mousset,All Teams,14,FWD,0,1,1,0,0,4,1,0,0,0,0
Craig_Gardner,All Teams,14,MID,0,1,1,1,0,6,0,0,0,0,0
Axel_Tuanzebe,All Teams,14,DEF,0,0,2,0,0,4,0,0,0,0,0
Ashley_Westwood,All Teams,13,MID,0,0,1,3,0,9,0,0,0,0,0
Gerard_Deulofeu,All Teams,13,MID,0,0,0,1,0,6,0,0,0,0,0
Shay_Given,All Teams,13,GK,0,0,0,1,0,14,1,0,1,18,3
Fabian_Delph,All Teams,13,MID,1,0,0,1,0,4,0,0,0,0,0
Omar_Elabdellaoui,All Teams,13,DEF,0,0,1,0,0,16,0,0,0,0,0
Joshua_Sims,All Teams,12,MID,0,1,1,0,0,1,0,0,0,0,0
Lee_Cattermole,All Teams,12,MID,0,0,0,4,0,13,0,0,0,0,0
Diafra_Sakho,All Teams,12,FWD,1,0,0,0,0,4,0,0,0,0,2
Mathieu_Flamini,All Teams,12,MID,0,0,0,0,0,6,0,0,0,0,0
Nathan_Dyer,All Teams,12,MID,0,1,0,0,0,11,0,0,0,0,0
Matt_Targett,All Teams,12,DEF,0,0,1,0,0,4,0,0,0,0,0
Patrick_McNair,All Teams,12,DEF,0,0,1,0,0,9,1,0,0,0,0
Lynden_Gooch,All Teams,12,MID,0,0,1,3,0,9,0,0,0,0,0
Jonathan_Leko,All Teams,12,MID,0,1,0,0,0,3,0,0,0,0,0
Jan_Kirchhoff,All Teams,12,MID,0,1,0,1,0,11,0,0,0,0,0
Nathaniel_Chalobah,All Teams,12,MID,0,1,0,2,0,3,0,0,0,0,0
Simone_Zaza,All Teams,10,FWD,0,0,2,2,0,14,0,0,0,0,0
Emilio_Nsue Lopez,All Teams,10,DEF,0,0,1,0,0,5,0,0,0,0,0
Gökhan_Töre,All Teams,10,MID,0,1,1,0,0,4,0,0,0,0,0
Timothy_Fosu-Mensah,All Teams,9,DEF,0,0,1,0,0,0,0,0,0,0,0
Brendan_Galloway,All Teams,9,DEF,0,0,1,0,0,3,0,0,0,0,0
Josh_Tymon,All Teams,9,DEF,0,0,1,1,0,8,0,0,0,0,0
Jon_Flanagan,All Teams,9,DEF,0,0,1,2,0,4,0,0,0,0,0
Ezekiel_Fryers,All Teams,9,DEF,0,1,0,0,0,7,0,0,0,0,0
Matthew_Pennington,All Teams,9,DEF,1,0,0,0,0,6,0,0,0,0,0
Sam_Field,All Teams,9,MID,0,0,1,2,0,1,0,0,0,0,0
Damian Emiliano_Martinez,All Teams,8,GK,0,0,1,0,0,3,0,0,0,5,0
Jordan_Rhodes,All Teams,8,FWD,0,0,0,0,0,2,0,0,0,0,0
Mauro_Zárate,All Teams,8,FWD,0,1,0,0,0,3,0,0,0,0,0
Joshua_Harrop,All Teams,8,MID,1,0,1,0,0,0,0,0,0,0,0
Adam_Federici,All Teams,8,GK,0,0,1,1,0,3,0,0,0,5,1
Max_Gradel,All Teams,8,MID,0,0,0,3,0,1,0,0,0,0,0
Will_Keane,All Teams,8,FWD,0,0,1,0,0,10,0,0,0,0,0
Georges-Kévin_Nkoudou,All Teams,8,MID,0,0,0,0,0,0,0,0,0,0,0
Jonas_Olsson,All Teams,8,DEF,0,0,1,3,0,13,0,0,0,0,0
Jarrod_Bowen,All Teams,8,FWD,0,0,0,0,0,8,0,0,0,0,0
Trent_Alexander-Arnold,All Teams,8,MID,0,0,0,0,0,2,0,0,0,0,0
Demetri_Mitchell,All Teams,8,DEF,0,0,1,0,0,0,0,0,0,0,2
Bakary_Sako,All Teams,7,MID,0,0,0,0,0,5,0,0,0,0,0
George_Honeyman,All Teams,7,MID,0,0,1,1,0,4,0,0,0,0,0
Michael_Kightly,All Teams,6,MID,0,0,0,0,0,1,0,0,0,0,0
Arouna_Koné,All Teams,6,FWD,0,0,0,0,0,3,0,0,0,0,0
Joel Dinis_Castro Pereira,All Teams,6,GK,0,0,1,0,0,0,0,0,0,1,0
Jerome_Sinclair,All Teams,6,FWD,0,0,0,0,0,1,0,0,0,0,0
Lewis_Grabban,All Teams,6,FWD,0,1,0,0,0,2,0,0,0,0,0
Loïc_Remy,All Teams,6,FWD,0,0,1,0,0,3,0,0,0,0,0
Nampalys_Mendy,All Teams,6,MID,0,0,1,1,0,5,0,0,0,0,0
Pape_Souaré,All Teams,6,DEF,0,0,0,0,0,3,0,0,0,0,0
Ruben_Loftus-Cheek,All Teams,6,MID,0,0,0,0,0,0,0,0,0,0,0
Jérémy_Pied,All Teams,5,DEF,0,0,0,0,0,1,0,0,0,0,0
Joshua_Onomah,All Teams,5,MID,0,0,0,0,0,0,0,0,0,0,0
Oliver_McBurnie,All Teams,5,FWD,0,0,0,0,0,5,0,0,0,0,0
Paul_Robinson,All Teams,5,GK,0,0,0,0,0,7,0,0,0,10,0
Ben_Woodburn,All Teams,5,MID,0,0,0,0,0,1,0,0,0,0,0
Julien_Ngoy,All Teams,5,FWD,0,0,0,0,0,1,0,0,0,0,0
Aleix_García Serrano,All Teams,4,MID,0,0,0,0,0,2,0,0,0,0,0
Marko_Grujic,All Teams,4,MID,0,0,0,1,0,0,0,0,0,0,0
Jordon_Mutch,All Teams,4,MID,0,0,0,0,0,1,0,0,0,0,0
David_Nugent,All Teams,4,FWD,0,0,0,0,0,0,0,0,0,0,0
Tyrone_Mings,All Teams,4,DEF,0,0,0,0,0,16,2,0,0,0,2
Kevin_Stewart,All Teams,4,DEF,0,0,0,0,0,0,0,0,0,0,0
Filip_Lesniak,All Teams,4,MID,0,1,0,0,0,0,0,0,0,0,0
Bradley_Smith,All Teams,4,DEF,0,0,0,1,0,9,0,0,0,0,0
Ryan_Allsop,All Teams,3,GK,0,0,0,0,0,1,0,0,0,4,0
Memphis_Depay,All Teams,3,MID,0,0,0,1,0,1,0,0,0,0,0
Ola_Aina,All Teams,3,DEF,0,0,0,0,0,0,0,0,0,0,0
Harrison_Reed,All Teams,3,MID,0,0,0,0,0,1,0,0,0,0,0
Kristoffer_Nordfeldt,All Teams,3,GK,0,0,0,0,0,1,0,0,0,4,0
Aiden_O'Neill,All Teams,3,MID,0,0,0,0,0,4,0,0,0,0,0
Albert_Adomah,All Teams,3,MID,0,0,0,0,0,2,0,0,0,0,0
Luis_Hernández,All Teams,3,DEF,0,0,0,1,0,8,0,0,0,0,0
Kevin_Long,All Teams,3,DEF,0,0,0,0,0,6,0,0,0,0,0
Robert Kenedy_Nunes do Nascimento,All Teams,3,MID,0,0,0,0,0,3,0,0,0,0,0
Scott_McTominay,All Teams,3,MID,0,0,1,1,0,0,0,0,0,0,0
Daniel_Agyei,All Teams,3,FWD,0,0,0,0,0,0,0,0,0,0,0
Oviemuno_Ejaria,All Teams,2,MID,0,0,0,0,0,0,0,0,0,0,0
Asmir_Begovic,All Teams,2,GK,0,0,0,0,0,5,0,0,0,1,0
Martín_Cáceres,All Teams,2,DEF,0,0,0,0,0,1,0,0,0,0,0
David_Ospina,All Teams,2,GK,0,0,0,0,0,4,0,0,0,4,0
Lukas_Jutkiewicz,All Teams,2,FWD,0,0,0,0,0,0,0,0,0,0,0
Carl_Jenkinson,All Teams,2,DEF,0,0,0,0,0,1,0,0,0,0,0
Dion_Pereira,All Teams,2,MID,0,0,0,0,0,1,0,0,0,0,0
Mile_Jedinak,All Teams,2,MID,0,0,0,0,0,1,0,0,0,0,0
Jeremain_Lens,All Teams,2,MID,0,0,0,0,0,1,0,0,0,0,0
Kevin_Wimmer,All Teams,2,DEF,0,0,0,3,0,4,1,0,0,0,0
Costel_Pantilimon,All Teams,2,GK,0,0,0,0,0,4,0,0,0,6,0
Ikechi_Anya,All Teams,1,MID,0,0,0,0,0,0,0,0,0,0,0
Ainsley_Maitland-Niles,All Teams,1,MID,0,0,0,0,0,0,0,0,0,0,0
Marcin_Wasilewski,All Teams,1,DEF,0,0,0,0,0,2,0,0,0,0,0
Ben_Watson,All Teams,1,MID,0,0,0,0,1,2,0,0,0,0,0
Per_Mertesacker,All Teams,1,DEF,0,0,0,0,0,1,0,0,0,0,0
Philipp_Wollscheid,All Teams,1,DEF,0,0,0,1,0,5,0,0,0,0,0
Jonathan_Benteke,All Teams,1,FWD,0,0,0,0,0,0,0,0,0,0,0
Baily_Cargill,All Teams,1,DEF,0,0,0,0,0,0,0,0,0,0,0
Sullay_Kaikai,All Teams,1,MID,0,0,0,0,0,0,0,0,0,0,0
Mathieu_Debuchy,All Teams,1,DEF,0,0,0,0,0,0,0,0,0,0,0
Rickie_Lambert,All Teams,1,FWD,0,0,0,0,0,0,0,0,0,0,0
David_Jones,All Teams,1,MID,0,0,0,1,0,1,0,0,0,0,0
Joel_Asoro,All Teams,1,MID,0,0,0,0,0,0,0,0,0,0,0
Joleon_Lescott,All Teams,1,DEF,0,0,0,0,0,5,0,0,0,0,0
Angel_Gomes,All Teams,1,MID,0,0,0,0,0,0,0,0,0,0,0
Samir_Nasri,All Teams,1,MID,0,0,0,0,0,0,0,0,0,0,0
Matej_Vydra,All Teams,1,FWD,0,0,0,0,0,0,0,0,0,0,0
Declan_Rice,All Teams,1,MID,0,0,0,0,0,0,0,0,0,0,0
Jonjoe_Kenny,All Teams,1,DEF,0,0,0,0,0,0,0,0,0,0,0
Matthew_James,All Teams,1,MID,0,0,0,0,0,0,0,0,0,0,0
Matthew_Worthington,All Teams,1,MID,0,0,0,0,0,0,0,0,0,0,0
Brandon_Mason,All Teams,1,DEF,0,0,0,0,0,5,0,0,0,0,0
Michael_Folivi,All Teams,1,FWD,0,0,0,0,0,0,0,0,0,0,0
Zachary_Dearnley,All Teams,0,MID,0,0,0,0,0,0,0,0,0,0,0
Fredrik_Ulvestad,All Teams,0,MID,0,0,0,0,0,0,0,0,0,0,0
Jeff_Reine-Adelaide,All Teams,0,MID,0,0,0,0,0,0,0,0,0,0,0
Eunan_O'Kane,All Teams,0,MID,0,0,0,0,0,0,0,0,0,0,0
Stephen_Ireland,All Teams,0,MID,0,0,0,0,0,0,0,0,0,0,0
Álvaro_Arbeloa,All Teams,0,DEF,0,0,0,3,0,9,0,0,0,0,0
Alex_Pritchard,All Teams,0,MID,0,0,0,0,0,0,0,0,0,0,0
Alex_Pike,All Teams,0,DEF,0,0,0,0,0,0,0,0,0,0,0
James_Wilson,All Teams,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Steven_Berghuis,All Teams,0,MID,0,0,0,0,0,0,0,0,0,0,0
Aaron_Wan-Bissaka,All Teams,0,MID,0,0,0,0,0,0,0,0,0,0,0
Daniel_James,All Teams,0,MID,0,0,0,0,0,0,0,0,0,0,0
Alex_Palmer,All Teams,0,GK,0,0,0,0,0,0,0,0,0,0,0
James_Weir,All Teams,0,MID,0,0,0,0,0,0,0,0,0,0,0
Ethan_Robson,All Teams,0,MID,0,0,0,0,0,0,0,0,0,0,0
Alex_McCarthy,All Teams,0,GK,0,0,0,0,0,0,0,0,0,0,0
Stuart_Taylor,All Teams,0,GK,0,0,0,0,0,0,0,0,0,0,0
Yaya_Sanogo,All Teams,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Danny_Ings,All Teams,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Andrew_Eleftheriou,All Teams,0,DEF,0,0,0,0,0,2,0,0,0,0,0
Joe_Hart,All Teams,0,GK,0,0,0,0,0,0,0,0,0,0,0
John Obi_Mikel,All Teams,0,MID,0,0,0,0,0,0,0,0,0,0,0
Andreas_Pereira,All Teams,0,MID,0,0,0,0,0,0,0,0,0,0,0
Serge_Gnabry,All Teams,0,MID,0,0,0,0,0,0,0,0,0,0,0
Florin_Gardos,All Teams,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Daniel_Kemp,All Teams,0,MID,0,0,0,0,0,0,0,0,0,0,0
Joel_Taylor,All Teams,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Daniel_Lafferty,All Teams,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Shaun_MacDonald,All Teams,0,MID,0,0,0,0,0,0,0,0,0,0,0
Joel_Campbell,All Teams,0,MID,0,0,0,0,0,0,0,0,0,0,0
Franck_Tabanou,All Teams,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Almen_Abdi,All Teams,0,MID,0,0,0,0,0,0,0,0,0,0,0
Allan_McGregor,All Teams,0,GK,0,0,0,0,0,0,0,0,0,0,0
Aaron_Ramsdale,All Teams,0,GK,0,0,0,0,0,0,0,0,0,0,0
Joe_Williams,All Teams,0,MID,0,0,0,0,0,0,0,0,0,0,0
Abdul Rahman_Baba,All Teams,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Alexander_Manninger,All Teams,0,GK,0,0,0,0,0,0,0,0,0,0,0
Guillermo_Varela,All Teams,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Eliaquim_Mangala,All Teams,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Greg_Luer,All Teams,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Jack_Rose,All Teams,0,GK,0,0,0,0,0,0,0,0,0,0,0
Elliott_Moore,All Teams,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Tyias_Browning,All Teams,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Adam_Reach,All Teams,0,MID,0,0,0,0,0,0,0,0,0,0,0
Dionatan do Nascimento_Teixeira,All Teams,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Elliot_Embleton,All Teams,0,MID,0,0,0,0,0,0,0,0,0,0,0
Domingos_Quina,All Teams,0,MID,0,0,0,0,0,0,0,0,0,0,0
Hiram_Boateng,All Teams,0,MID,0,0,0,0,0,0,0,0,0,0,0
DeAndre_Yedlin,All Teams,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Dominic_Solanke,All Teams,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Harry_Wilson,All Teams,0,MID,0,0,0,0,0,0,0,0,0,0,0
Dusan_Kuciak,All Teams,0,GK,0,0,0,0,0,0,0,0,0,0,0
Greg_Olley,All Teams,0,MID,0,0,0,0,0,0,0,0,0,0,0
Harry_Lewis,All Teams,0,GK,0,0,0,0,0,0,0,0,0,0,0
Eduardo_Dos Reis Carvalho,All Teams,0,GK,0,0,0,0,0,0,0,0,0,0,0
Gökhan_Inler,All Teams,0,MID,0,0,0,0,0,0,0,0,0,0,0
Tommie_Hoban,All Teams,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Dimitrios_Konstantopoulos,All Teams,0,GK,0,0,0,0,0,0,0,0,0,0,0
Jake_Hesketh,All Teams,0,MID,0,0,0,0,0,0,0,0,0,0,0
Jakob_Haugaard,All Teams,0,GK,0,0,0,0,0,0,0,0,0,0,0
Sébastien_Pocognoli,All Teams,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Takuma_Asano,All Teams,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Tendayi_Darikwa,All Teams,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Alex_Bruce,All Teams,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Thibaud_Verlinden,All Teams,0,MID,0,0,0,0,0,0,0,0,0,0,0
Alex_Baptiste,All Teams,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Thomas_Edwards,All Teams,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Thomas_Robson,All Teams,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Giedrius_Arlauskis,All Teams,0,GK,0,0,0,0,0,0,0,0,0,0,0
Adam_Matthews,All Teams,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Jonathan_Williams,All Teams,0,MID,0,0,0,0,0,0,0,0,0,0,0
James_Husband,All Teams,0,DEF,0,0,0,0,0,3,0,0,0,0,0
Tokelo_Rantie,All Teams,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Emerson_Hyndman,All Teams,0,MID,0,0,0,0,0,0,0,0,0,0,0
James_Chester,All Teams,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Gerhard_Tremmel,All Teams,0,GK,0,0,0,0,0,0,0,0,0,0,0
Mohamed_Diamé,All Teams,0,MID,0,0,0,0,0,0,0,0,0,0,0
Samuel_Shashoua,All Teams,0,MID,0,0,0,0,0,0,0,0,0,0,0
Carl_Stewart,All Teams,0,MID,0,0,0,0,0,0,0,0,0,0,0
Matt_Macey,All Teams,0,GK,0,0,0,0,0,0,0,0,0,0,0
Olayinka Fredrick Oladotun_Ladapo,All Teams,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Oleksandr_Zinchenko,All Teams,0,MID,0,0,0,0,0,0,0,0,0,0,0
Mateusz_Hewelt,All Teams,0,GK,0,0,0,0,0,0,0,0,0,0,0
Olufela_Olomola,All Teams,0,MID,0,0,0,0,0,0,0,0,0,0,0
Oluwaseyi_Ojo,All Teams,0,MID,0,0,0,0,0,0,0,0,0,0,0
Oluwatosin_Adarabioyo,All Teams,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Marvin_Emnes,All Teams,0,FWD,0,0,0,0,0,0,0,0,0,0,0
